Publication_id;Category_id;Tag_id;Author_id;Date;Views
2992;1;19;4;5.26.2022;48218
2993;2;4;2;10.10.2022;38041
2994;3;6;8;3.1.2022;20875
2995;2;11;1;2.22.2022;41770
2996;2;19;11;9.2.2022;21801
2997;2;4;5;3.19.2023;33888
2998;1;11;1;11.7.2022;21441
2999;3;17;3;11.9.2021;36476
3000;1;23;2;3.9.2023;36481
3001;1;13;3;9.11.2021;26853
3002;2;23;2;6.10.2021;37307
3003;2;10;1;5.25.2023;11501
3004;2;8;7;8.13.2023;42759
3005;1;13;2;10.4.2022;30321
3006;2;18;3;12.4.2021;39464
3007;3;16;10;12.29.2023;46065
3008;2;11;4;7.8.2023;46769
3009;2;9;6;5.15.2022;13079
3010;3;20;5;3.21.2022;35633
3011;1;21;6;7.13.2023;15349
3012;2;14;8;4.14.2023;41258
3013;3;5;11;6.2.2023;46925
3014;3;13;1;11.10.2021;12664
3015;1;10;10;6.21.2021;26715
3016;3;13;8;4.26.2023;17010
3017;3;9;3;9.22.2022;39243
3018;3;11;2;5.23.2022;6725
3019;3;13;2;5.11.2022;45629
3020;3;3;9;3.30.2023;20810
3021;2;19;10;4.9.2023;42462
3022;3;23;1;10.11.2022;37918
3023;2;16;9;7.8.2022;32545
3024;2;13;11;11.5.2023;18880
3025;1;4;5;4.12.2023;27897
3026;1;12;4;8.1.2022;27733
3027;2;15;9;12.21.2023;20487
3028;3;8;4;7.12.2022;36702
3029;3;13;9;10.20.2021;10526
3030;2;3;10;10.11.2023;8204
3031;3;10;11;7.17.2023;49176
3032;2;16;7;4.1.2022;39133
3033;2;21;6;1.21.2022;44329
3034;2;14;7;9.3.2023;41282
3035;2;19;1;4.3.2023;28185
3036;2;11;10;8.26.2021;7529
3037;1;21;7;7.18.2023;14101
3038;2;2;10;1.8.2023;22837
3039;3;7;6;5.25.2022;24331
3040;1;8;6;11.27.2023;38344
3041;1;9;3;3.18.2021;39860
3042;1;12;5;5.10.2023;14006
3043;3;3;1;7.18.2021;42446
3044;1;20;9;2.22.2023;21339
3045;2;2;9;3.14.2022;18133
3046;3;19;7;7.27.2022;9904
3047;3;20;9;11.5.2022;26896
3048;1;22;6;12.3.2021;47603
3049;1;7;7;12.28.2021;35674
3050;3;4;7;12.2.2023;8495
3051;1;2;7;5.2.2023;24796
3052;2;23;11;2.14.2022;35858
3053;3;2;10;2.13.2023;48291
3054;2;4;7;5.4.2023;15975
3055;3;19;4;3.10.2022;8725
3056;2;5;8;9.12.2023;11384
3057;3;16;9;4.2.2021;43255
3058;3;11;2;11.21.2023;37068
3059;1;12;6;1.4.2022;38660
3060;3;11;10;9.9.2023;23371
3061;3;11;9;5.25.2021;15384
3062;2;19;8;4.7.2021;47020
3063;1;12;1;12.29.2023;45505
3064;1;8;8;12.15.2022;6838
3065;1;19;1;8.31.2021;34920
3066;3;4;7;6.19.2023;25067
3067;1;1;6;9.23.2023;34304
3068;3;6;3;12.23.2023;39386
3069;3;14;1;12.22.2021;14865
3070;2;19;4;12.10.2022;30028
3071;2;13;11;7.8.2022;19821
3072;2;11;1;2.13.2021;30632
3073;3;18;11;7.31.2023;41414
3074;2;1;2;6.4.2022;9351
3075;3;15;5;8.24.2023;35731
3076;3;21;2;2.5.2022;28869
3077;3;9;8;1.5.2023;41820
3078;1;15;1;10.1.2023;13681
3079;1;6;6;2.18.2022;31814
3080;3;9;4;9.20.2021;31499
3081;2;21;3;7.10.2021;21238
3082;3;6;8;10.29.2021;17804
3083;2;20;6;12.5.2022;21072
3084;2;5;1;1.4.2023;25564
3085;1;13;4;5.26.2021;34612
3086;3;5;3;3.23.2022;21584
3087;2;6;3;4.21.2023;12784
3088;2;15;9;3.3.2022;47053
3089;1;19;10;3.16.2022;8831
3090;3;13;8;5.30.2021;23969
3091;2;16;9;1.13.2023;47597
3092;1;20;3;11.8.2023;13982
3093;2;23;8;4.6.2021;24820
3094;2;12;5;11.1.2023;47424
3095;1;10;7;12.25.2022;46423
3096;1;9;6;7.18.2022;40389
3097;3;6;3;1.12.2022;18737
3098;2;1;11;11.22.2023;30944
3099;2;17;11;6.6.2021;46682
3100;2;22;6;5.28.2021;20782
3101;2;10;6;5.12.2021;41025
3102;2;5;5;10.5.2021;45199
3103;1;3;1;6.20.2023;35293
3104;1;3;5;5.18.2022;36644
3105;1;1;9;6.26.2023;28733
3106;3;17;5;8.10.2022;30920
3107;1;2;1;5.15.2023;24670
3108;2;16;5;10.20.2021;48214
3109;1;7;7;11.14.2023;20827
3110;1;16;11;1.2.2021;13174
3111;2;11;1;11.10.2021;49081
3112;3;19;3;12.20.2021;10558
3113;2;2;4;11.5.2021;40191
3114;2;20;8;1.1.2022;46579
3115;2;5;9;12.25.2022;35732
3116;1;20;1;8.5.2023;28834
3117;2;19;8;1.5.2023;35388
3118;2;5;10;12.23.2023;17846
3119;1;5;6;9.15.2021;16396
3120;2;1;6;7.8.2021;35167
3121;1;2;11;1.1.2021;15676
3122;1;20;3;1.15.2022;20864
3123;2;11;3;6.15.2022;26914
3124;2;2;8;12.21.2023;13806
3125;2;10;10;9.19.2023;10153
3126;1;8;1;6.15.2023;29306
3127;1;19;8;10.28.2023;9365
3128;3;13;1;8.25.2022;25623
3129;1;21;7;5.25.2022;38481
3130;3;19;8;12.25.2023;37341
3131;2;23;4;11.8.2021;20417
3132;3;1;6;2.10.2021;9727
3133;2;22;10;10.19.2022;42221
3134;1;11;5;12.3.2022;39749
3135;3;11;8;8.25.2023;7051
3136;2;13;1;7.17.2021;42628
3137;3;9;7;10.17.2021;12856
3138;1;2;9;2.17.2021;19898
3139;3;5;4;10.19.2021;36351
3140;3;20;8;7.28.2022;39986
3141;1;14;9;12.11.2023;20681
3142;1;15;9;11.14.2023;26124
3143;1;13;2;6.13.2023;36807
3144;2;16;8;12.11.2023;47064
3145;2;13;11;12.26.2023;24500
3146;1;3;5;7.6.2023;34640
3147;3;13;4;9.14.2023;37611
3148;2;21;5;7.19.2021;23218
3149;2;18;11;10.22.2022;23022
3150;2;14;11;4.29.2022;40977
3151;2;20;3;1.1.2021;12457
3152;1;1;4;1.11.2021;31423
3153;2;7;8;9.21.2023;9862
3154;3;3;3;2.4.2021;48865
3155;3;15;1;6.26.2023;40532
3156;1;12;2;5.25.2021;11699
3157;3;2;7;10.13.2023;22627
3158;1;16;2;6.29.2022;48365
3159;1;17;5;9.19.2023;49289
3160;3;4;4;12.9.2023;34422
3161;1;16;2;6.3.2021;45695
3162;1;18;7;1.1.2023;39778
3163;1;9;3;6.27.2023;26758
3164;3;21;9;10.31.2022;26666
3165;2;17;5;3.21.2023;37981
3166;1;16;6;6.21.2021;19255
3167;3;17;11;11.15.2021;41260
3168;1;1;3;9.4.2022;36741
3169;2;6;5;9.9.2023;30419
3170;1;20;7;10.21.2023;9035
3171;3;14;4;12.28.2022;35950
3172;3;20;11;11.7.2021;44098
3173;3;12;5;4.24.2023;42294
3174;2;8;5;5.10.2021;32366
3175;2;6;11;4.27.2023;19358
3176;2;13;3;1.15.2022;46851
3177;2;12;9;5.31.2023;16756
3178;2;9;4;2.23.2023;27236
3179;3;22;6;1.19.2023;20238
3180;1;15;4;11.4.2023;46711
3181;2;7;3;7.13.2021;34844
3182;2;20;5;10.23.2021;29887
3183;1;7;8;2.23.2022;33735
3184;2;6;11;12.11.2023;25960
3185;2;10;7;8.3.2023;14541
3186;3;18;3;10.6.2021;8111
3187;3;11;5;3.2.2023;8408
3188;2;7;3;6.30.2023;24483
3189;1;9;3;6.1.2022;7549
3190;1;14;9;2.15.2022;39571
3191;2;19;9;2.2.2022;12490
3192;3;2;5;7.30.2022;8575
3193;3;2;11;9.19.2023;48349
3194;2;1;5;8.5.2023;49239
3195;2;11;7;2.26.2022;7272
3196;2;5;1;8.25.2023;39624
3197;1;16;5;10.31.2021;18750
3198;1;1;3;9.1.2023;16604
3199;3;14;2;11.21.2022;46496
3200;2;2;10;5.1.2023;22137
3201;3;15;3;6.7.2022;8539
3202;3;22;9;4.8.2023;11716
3203;1;22;9;9.30.2021;49487
3204;3;6;3;1.21.2023;39269
3205;3;4;4;4.24.2021;22032
3206;3;7;10;11.6.2023;30776
3207;2;2;4;4.2.2023;39585
3208;3;16;9;7.13.2021;21875
3209;3;16;5;11.28.2022;46379
3210;3;6;6;6.10.2021;7337
3211;1;9;9;7.25.2022;46051
3212;1;20;7;9.25.2023;43857
3213;3;5;6;6.26.2022;37145
3214;3;11;9;12.17.2022;31894
3215;1;19;2;2.4.2022;34197
3216;1;7;7;1.24.2022;25030
3217;1;14;11;6.12.2023;11515
3218;3;7;2;3.26.2023;20640
3219;1;23;1;11.5.2021;6877
3220;1;18;11;10.13.2023;18088
3221;1;20;7;2.18.2023;8427
3222;1;15;3;3.31.2023;19855
3223;2;15;7;6.10.2023;42827
3224;1;6;1;11.24.2023;8262
3225;2;19;3;4.22.2021;21189
3226;1;4;2;12.11.2021;39436
3227;1;1;7;1.17.2023;35445
3228;2;23;5;12.11.2021;45350
3229;1;11;4;3.10.2023;29816
3230;3;16;11;5.28.2023;30288
3231;2;9;10;3.23.2021;19861
3232;2;20;5;11.3.2023;35962
3233;3;7;10;4.14.2023;29783
3234;3;11;9;3.28.2022;46343
3235;2;4;4;7.23.2022;34862
3236;3;6;1;3.9.2021;12646
3237;1;15;4;10.14.2022;10791
3238;1;12;7;6.3.2022;17961
3239;1;22;6;10.31.2023;36174
3240;3;10;3;4.19.2021;30023
3241;2;20;1;7.28.2022;33780
3242;1;21;7;8.8.2023;12120
3243;2;17;10;1.13.2021;12115
3244;3;9;6;8.11.2022;35686
3245;2;21;11;12.1.2021;39314
3246;1;9;9;1.28.2023;47291
3247;1;11;5;8.11.2021;8839
3248;3;19;1;1.6.2022;17287
3249;3;9;1;10.6.2021;32464
3250;2;13;9;10.27.2022;19985
3251;1;2;6;10.20.2023;25892
3252;2;21;7;2.5.2022;25180
3253;2;8;2;9.4.2023;31537
3254;3;20;8;2.2.2022;10679
3255;2;4;11;5.18.2023;49374
3256;2;11;8;8.6.2021;28426
3257;2;23;3;11.17.2022;44312
3258;1;18;10;12.6.2021;12970
3259;2;9;3;8.18.2023;34759
3260;2;15;2;12.18.2023;35920
3261;2;6;9;6.13.2023;33196
3262;3;22;9;1.12.2022;41824
3263;3;5;5;4.28.2021;43264
3264;3;19;11;6.29.2022;43094
3265;2;10;2;6.9.2022;11084
3266;1;12;11;4.13.2022;42308
3267;3;18;7;6.10.2023;29862
3268;3;23;7;6.15.2022;27712
3269;1;22;6;6.15.2022;46859
3270;1;21;9;7.6.2021;42487
3271;2;8;3;10.4.2021;41191
3272;2;1;11;12.13.2021;37722
3273;2;12;7;6.22.2021;17212
3274;1;3;4;6.25.2022;7867
3275;1;5;11;1.29.2021;45975
3276;1;8;10;8.6.2023;48371
3277;2;16;11;2.15.2023;28750
3278;2;8;11;9.29.2021;11531
3279;1;8;10;10.29.2023;37209
3280;2;17;11;7.27.2023;15150
3281;2;5;5;4.17.2023;8389
3282;3;23;2;3.8.2023;47544
3283;1;12;8;1.7.2023;43576
3284;1;20;7;3.15.2023;35753
3285;2;4;9;9.23.2021;12483
3286;1;23;4;11.3.2021;46102
3287;1;19;2;8.13.2023;29630
3288;1;6;2;1.14.2023;39906
3289;3;23;3;8.23.2023;8776
3290;2;3;5;10.29.2022;32483
3291;3;12;4;10.29.2023;47117
3292;3;20;8;10.6.2023;49641
3293;1;14;7;1.26.2022;10058
3294;2;6;9;1.6.2021;42022
3295;1;23;4;12.5.2023;21678
3296;1;13;10;7.27.2021;7743
3297;3;15;2;1.19.2023;9175
3298;1;15;5;10.24.2021;38087
3299;1;6;11;11.20.2021;29753
3300;3;6;11;5.28.2023;6705
3301;2;3;1;9.25.2021;25842
3302;2;10;6;9.25.2023;15582
3303;2;4;8;3.19.2022;29071
3304;1;21;4;11.28.2023;46465
3305;1;7;5;9.21.2022;25488
3306;1;14;9;3.6.2021;29970
3307;3;22;8;3.11.2021;43033
3308;3;20;6;7.1.2022;11530
3309;3;2;2;12.24.2021;38849
3310;3;16;1;7.20.2021;45076
3311;2;11;3;6.15.2021;24805
3312;1;17;5;3.17.2023;47967
3313;3;7;3;4.17.2023;8805
3314;1;21;6;4.15.2021;20450
3315;2;3;5;12.6.2021;41662
3316;3;14;4;3.12.2023;17556
3317;3;2;5;10.8.2022;12232
3318;3;1;10;11.15.2023;41757
3319;1;20;10;6.23.2021;37252
3320;3;20;8;7.2.2021;29143
3321;3;5;5;4.5.2022;18523
3322;1;18;7;12.11.2023;24345
3323;1;16;8;2.14.2021;14093
3324;2;22;11;8.31.2021;14870
3325;2;10;5;3.5.2023;41667
3326;2;13;3;5.4.2023;40957
3327;3;3;5;6.24.2022;6958
3328;2;13;11;7.2.2021;21238
3329;3;11;9;3.7.2022;48966
3330;3;2;9;10.28.2023;12789
3331;1;11;10;6.30.2023;22780
3332;1;21;6;8.18.2022;45526
3333;1;12;3;2.10.2023;28750
3334;1;2;11;6.20.2021;18826
3335;2;7;11;3.7.2021;25351
3336;1;21;2;5.1.2022;44993
3337;1;21;10;2.4.2023;45038
3338;2;19;8;9.1.2022;20432
3339;1;11;6;12.14.2023;15168
3340;1;16;8;6.30.2021;27055
3341;3;11;5;5.20.2023;28283
3342;1;15;4;1.4.2022;19489
3343;1;4;10;11.5.2023;17018
3344;3;17;2;7.7.2023;11152
3345;1;9;6;4.26.2023;23495
3346;2;17;7;9.15.2023;27471
3347;2;23;10;8.8.2022;19420
3348;1;13;7;8.4.2023;46509
3349;3;10;1;9.4.2023;12358
3350;3;1;11;9.26.2021;27505
3351;2;16;7;12.2.2022;28336
3352;3;16;10;6.14.2022;49160
3353;1;2;2;12.8.2022;29209
3354;3;21;1;10.20.2023;47556
3355;1;8;11;9.7.2022;25877
3356;2;1;9;4.29.2022;37957
3357;3;23;3;8.25.2021;25205
3358;3;9;5;1.20.2023;38161
3359;3;21;11;6.14.2022;48030
3360;1;9;4;5.16.2022;20871
3361;1;17;8;9.20.2021;17402
3362;1;21;9;1.10.2023;8313
3363;1;13;3;1.18.2021;25813
3364;2;23;10;5.11.2021;44576
3365;1;10;6;1.21.2021;40616
3366;3;18;3;5.13.2023;18711
3367;3;20;11;4.20.2023;28776
3368;3;19;8;4.26.2021;34173
3369;2;18;1;3.18.2023;40674
3370;3;3;7;4.12.2021;48106
3371;1;6;1;8.17.2022;37008
3372;2;4;2;10.25.2022;20759
3373;3;1;6;2.17.2021;27713
3374;2;10;8;8.8.2021;16872
3375;3;12;6;6.1.2022;32750
3376;3;20;8;6.18.2021;17818
3377;3;19;7;11.23.2023;39915
3378;1;17;10;1.17.2021;33068
3379;2;19;3;4.5.2021;29765
3380;3;11;7;12.28.2023;42561
3381;1;5;1;4.4.2023;40193
3382;3;23;4;11.27.2021;26099
3383;1;9;10;10.14.2022;36093
3384;1;9;5;5.27.2023;45328
3385;1;9;5;3.14.2023;18021
3386;2;15;9;11.16.2023;39680
3387;3;15;9;7.25.2022;43609
3388;2;20;4;12.15.2021;12590
3389;1;20;3;3.16.2023;8411
3390;3;23;1;1.19.2021;43778
3391;1;5;2;10.27.2022;30111
3392;1;17;5;11.5.2023;15474
3393;3;4;7;5.18.2023;42533
3394;2;14;7;10.27.2023;25554
3395;3;8;8;3.21.2021;36970
3396;3;23;1;1.21.2022;33005
3397;3;6;6;10.20.2021;46594
3398;2;21;4;10.22.2021;37086
3399;1;4;4;12.10.2022;10934
3400;1;9;8;3.1.2021;12925
3401;3;22;10;7.19.2022;25445
3402;3;23;6;10.29.2021;46308
3403;1;9;4;4.22.2021;43003
3404;3;22;2;12.29.2022;43458
3405;2;2;1;12.17.2021;26658
3406;3;5;2;7.9.2022;25351
3407;1;5;9;6.9.2023;49166
3408;2;5;1;5.4.2021;40238
3409;2;13;8;4.19.2022;28933
3410;3;21;8;6.30.2022;47200
3411;1;9;2;1.29.2023;12870
3412;2;12;9;9.8.2022;29173
3413;2;2;9;4.18.2023;34370
3414;3;10;5;10.12.2023;9700
3415;3;11;6;2.25.2023;19769
3416;1;19;5;6.25.2021;27252
3417;3;7;3;8.8.2021;44458
3418;3;9;9;10.12.2023;45839
3419;1;8;9;9.13.2021;39507
3420;1;12;7;11.6.2021;37639
3421;1;3;5;1.6.2021;17276
3422;1;21;9;12.9.2023;8115
3423;3;15;5;12.7.2021;27452
3424;2;16;1;12.4.2021;47787
3425;1;7;11;6.15.2023;44310
3426;1;18;11;3.21.2023;9506
3427;3;11;9;5.5.2021;49346
3428;3;7;3;4.1.2021;36703
3429;3;18;11;12.7.2022;32714
3430;3;20;4;3.12.2023;47710
3431;2;12;1;7.22.2021;16999
3432;1;4;11;7.21.2022;17649
3433;3;4;7;7.2.2022;12217
3434;3;15;2;7.31.2021;28728
3435;2;8;9;7.15.2023;43045
3436;2;10;5;3.19.2022;36508
3437;3;4;10;6.24.2023;28970
3438;3;17;6;8.6.2023;12846
3439;2;7;4;10.3.2021;21845
3440;1;9;5;10.29.2021;41059
3441;1;21;2;1.6.2021;23147
3442;3;19;3;9.4.2021;32824
3443;3;16;10;9.15.2023;33204
3444;1;13;6;7.11.2022;9916
3445;3;1;1;1.23.2022;35779
3446;1;7;4;2.5.2022;30940
3447;2;4;3;11.28.2022;14217
3448;3;7;1;5.25.2021;46614
3449;3;21;1;8.2.2021;37224
3450;2;3;2;9.27.2023;40286
3451;3;4;11;1.29.2022;19475
3452;2;8;3;3.30.2023;10178
3453;1;6;1;7.23.2023;32701
3454;1;15;5;11.29.2022;36248
3455;2;5;9;4.11.2022;38316
3456;1;8;10;5.4.2022;17335
3457;2;6;3;5.20.2022;36748
3458;3;18;4;4.8.2023;38530
3459;2;12;6;1.23.2022;29686
3460;1;14;2;4.17.2022;43980
3461;3;9;7;10.26.2022;26819
3462;1;16;6;12.13.2022;12735
3463;2;14;6;7.4.2023;29541
3464;2;11;10;12.9.2023;33830
3465;3;12;5;10.28.2021;39031
3466;2;2;6;8.5.2022;13178
3467;1;15;1;12.5.2023;27494
3468;2;1;8;8.8.2023;31253
3469;3;20;6;11.11.2021;47142
3470;3;10;4;6.14.2022;23192
3471;3;5;5;10.1.2022;9118
3472;1;5;9;3.26.2022;22682
3473;3;4;10;8.12.2021;43405
3474;3;19;5;6.12.2021;28015
3475;2;21;1;1.12.2023;40355
3476;1;2;6;12.22.2022;22749
3477;3;20;3;7.27.2021;45083
3478;3;9;11;3.7.2022;20774
3479;1;12;10;7.29.2022;7209
3480;1;7;3;8.1.2022;26702
3481;3;23;6;5.8.2021;6822
3482;3;5;8;1.10.2023;39359
3483;1;5;2;7.21.2022;37936
3484;1;19;8;3.12.2023;29366
3485;2;23;5;12.21.2022;45433
3486;1;23;2;8.26.2022;15252
3487;3;22;4;10.3.2023;12606
3488;2;23;7;8.28.2022;23128
3489;1;8;11;6.17.2023;24698
3490;1;2;1;6.26.2021;35848
3491;2;22;4;9.5.2022;39559
3492;1;5;10;10.7.2021;16220
3493;1;17;4;9.15.2021;8801
3494;1;7;10;8.5.2021;25577
3495;3;10;3;11.23.2022;31977
3496;2;11;10;7.13.2021;49828
3497;3;23;5;6.19.2023;45690
3498;3;5;6;8.6.2021;44297
3499;3;3;3;7.11.2022;33454
3500;1;23;7;11.27.2022;17821
3501;3;6;3;8.5.2022;40632
3502;2;13;11;5.4.2021;37679
3503;3;5;3;6.14.2023;22990
3504;2;6;11;11.14.2023;46882
3505;1;15;11;4.8.2021;15815
3506;2;4;5;12.17.2021;37071
3507;3;1;4;2.7.2021;23482
3508;1;23;11;5.16.2023;28526
3509;3;9;9;2.3.2021;35091
3510;1;13;7;8.18.2022;41563
3511;2;21;5;8.3.2022;12294
3512;3;1;4;1.1.2022;31761
3513;1;13;9;4.21.2023;13783
3514;1;10;3;12.20.2023;40088
3515;2;23;3;7.20.2021;47548
3516;2;2;5;4.25.2022;17319
3517;2;22;5;2.25.2023;10644
3518;2;17;5;1.5.2023;28448
3519;2;2;6;8.16.2021;42691
3520;3;6;10;8.26.2021;11764
3521;3;22;2;9.10.2021;21472
3522;3;10;10;2.19.2021;43632
3523;2;3;3;2.13.2022;12652
3524;1;3;8;12.18.2021;16381
3525;2;3;8;6.22.2021;25982
3526;1;13;9;9.12.2021;18777
3527;3;12;4;12.1.2022;41910
3528;2;9;10;3.2.2022;11335
3529;3;1;1;9.19.2022;18788
3530;3;3;1;3.24.2022;47300
3531;1;22;2;7.19.2023;23779
3532;3;17;4;10.11.2023;12695
3533;3;21;3;12.28.2022;25437
3534;1;18;4;3.6.2022;38639
3535;3;2;7;4.26.2023;48079
3536;2;21;6;5.11.2021;12625
3537;3;3;6;11.24.2021;8045
3538;1;1;6;9.28.2022;30528
3539;3;3;1;9.30.2021;40289
3540;1;9;6;7.13.2022;35158
3541;2;3;4;4.4.2022;8075
3542;3;17;10;5.1.2022;49651
3543;1;11;5;5.4.2022;35029
3544;2;19;2;11.2.2021;47989
3545;3;8;5;3.24.2021;25387
3546;1;15;7;5.9.2022;23370
3547;3;10;11;12.18.2021;12027
3548;1;8;6;2.22.2023;28679
3549;3;11;3;5.13.2023;11105
3550;2;18;11;9.3.2023;12848
3551;3;3;11;11.8.2023;40106
3552;3;1;3;4.29.2021;37056
3553;3;7;5;1.9.2023;10271
3554;3;16;1;3.21.2022;22298
3555;2;18;9;12.9.2023;29382
3556;3;14;6;5.5.2021;38408
3557;1;1;10;8.29.2023;45838
3558;3;5;6;7.9.2023;22790
3559;1;1;4;2.6.2022;35391
3560;2;3;5;4.22.2023;13146
3561;2;11;5;2.18.2022;28006
3562;2;15;11;2.11.2021;22915
3563;2;13;4;2.2.2021;16150
3564;3;22;10;2.15.2023;47401
3565;1;12;8;6.29.2021;15251
3566;1;11;8;2.28.2023;18593
3567;3;12;6;5.1.2021;13953
3568;1;10;4;12.22.2022;21372
3569;1;12;5;7.24.2021;45668
3570;1;12;6;1.18.2022;23615
3571;3;14;5;7.19.2023;44555
3572;2;11;2;6.4.2023;22365
3573;1;19;5;7.25.2021;41808
3574;1;16;6;12.19.2023;23554
3575;1;4;5;5.30.2022;12974
3576;3;16;5;5.11.2021;28018
3577;2;17;9;5.31.2022;13863
3578;3;7;2;8.8.2023;46315
3579;3;12;10;2.3.2023;18026
3580;2;7;3;8.28.2023;17509
3581;1;13;1;3.20.2022;13716
3582;2;8;6;6.30.2023;31508
3583;3;7;3;4.14.2023;29395
3584;1;23;8;7.10.2023;16829
3585;1;20;4;1.20.2022;21754
3586;2;15;3;6.6.2022;21944
3587;1;21;9;7.27.2022;40436
3588;1;6;8;9.6.2021;41582
3589;3;1;2;6.27.2022;28503
3590;2;12;9;3.18.2023;8887
3591;3;16;11;1.1.2021;19502
3592;2;12;3;3.9.2022;32421
3593;3;5;4;4.9.2021;36594
3594;3;22;3;11.28.2021;10364
3595;1;13;6;1.19.2021;31435
3596;1;7;11;6.20.2022;39206
3597;1;4;7;7.16.2021;9237
3598;3;2;9;10.15.2022;10543
3599;2;11;5;7.7.2021;22485
3600;3;16;11;12.1.2023;45619
3601;1;17;4;11.23.2021;22713
3602;1;6;9;8.24.2022;42889
3603;3;14;9;2.22.2022;37070
3604;2;19;8;7.23.2022;8048
3605;1;9;4;1.6.2023;22921
3606;1;2;8;11.23.2021;40906
3607;2;16;8;6.15.2023;23403
3608;2;4;11;11.23.2023;18196
3609;3;14;3;9.8.2021;10892
3610;3;4;6;7.10.2022;32484
3611;2;20;3;2.11.2021;38213
3612;1;16;4;12.19.2021;43622
3613;1;19;8;12.8.2022;39218
3614;3;20;10;8.7.2023;20151
3615;1;3;4;3.16.2022;23624
3616;2;9;8;1.25.2023;9024
3617;2;21;5;2.4.2022;10255
3618;3;15;11;9.8.2021;32255
3619;2;13;1;2.1.2021;38425
3620;2;10;4;12.2.2023;28394
3621;1;9;3;9.5.2022;8565
3622;3;4;7;8.6.2021;16937
3623;1;12;5;4.7.2023;10418
3624;1;7;6;9.29.2021;28168
3625;1;1;7;5.1.2023;20541
3626;2;15;9;4.7.2023;33514
3627;1;14;5;2.3.2022;31451
3628;2;3;10;7.17.2022;34682
3629;2;13;2;6.20.2021;34500
3630;3;18;7;7.29.2022;35919
3631;1;14;2;9.18.2021;26500
3632;3;2;10;11.24.2021;32494
3633;2;13;4;11.16.2022;15708
3634;3;12;8;2.14.2021;42672
3635;3;11;1;11.12.2021;34856
3636;2;6;10;6.9.2023;43187
3637;2;6;6;12.6.2022;42556
3638;3;9;10;5.25.2021;48127
3639;3;4;10;7.22.2021;14604
3640;1;2;6;11.23.2023;24556
3641;1;17;9;4.21.2022;39293
3642;1;1;4;10.25.2023;45584
3643;1;4;4;6.24.2021;13665
3644;2;14;11;4.11.2023;24099
3645;3;21;3;5.27.2022;42180
3646;3;12;1;2.14.2023;27507
3647;1;18;5;5.11.2021;17567
3648;1;10;1;12.27.2023;27041
3649;3;6;8;5.23.2021;38238
3650;1;21;3;7.20.2021;45398
3651;1;5;2;1.16.2022;36154
3652;3;6;2;6.10.2023;41099
3653;3;17;7;7.28.2023;14614
3654;3;8;11;5.23.2023;42976
3655;2;4;2;6.12.2022;23962
3656;1;2;6;8.9.2022;37611
3657;1;5;4;5.22.2023;30832
3658;3;1;1;7.10.2021;30089
3659;3;11;7;2.21.2023;9932
3660;1;7;9;12.30.2023;34626
3661;3;15;3;5.24.2021;27112
3662;2;22;4;2.5.2022;48874
3663;3;20;8;12.6.2023;48593
3664;2;15;8;8.10.2023;45423
3665;1;14;4;4.3.2022;38992
3666;1;5;2;8.29.2023;7445
3667;2;18;2;5.2.2021;18929
3668;2;10;11;4.3.2022;34802
3669;3;23;2;4.2.2022;15065
3670;3;7;7;8.10.2023;19674
3671;3;11;10;10.5.2023;35825
3672;2;12;11;9.19.2023;23872
3673;1;1;8;12.4.2023;22485
3674;1;1;9;12.22.2023;24819
3675;3;19;7;1.4.2021;23670
3676;3;14;11;10.8.2021;26289
3677;2;21;1;5.24.2022;8822
3678;2;23;2;11.6.2023;9828
3679;1;6;11;4.28.2023;39320
3680;1;16;3;3.25.2021;23630
3681;1;21;2;2.15.2023;23153
3682;2;12;9;1.4.2022;28466
3683;1;21;3;12.16.2021;17688
3684;2;9;1;3.31.2021;36788
3685;1;20;10;10.13.2021;25227
3686;2;20;6;4.21.2021;25039
3687;1;19;2;8.11.2022;47778
3688;1;12;2;7.7.2021;8023
3689;3;4;6;2.14.2022;31792
3690;1;11;10;6.26.2022;10051
3691;1;3;1;1.22.2021;47391
3692;3;23;7;6.2.2023;32530
3693;2;15;11;9.23.2021;32523
3694;3;16;2;5.29.2022;8653
3695;2;4;3;5.3.2021;28375
3696;2;8;2;9.20.2022;19190
3697;1;4;10;2.14.2022;30720
3698;1;17;4;9.29.2023;46814
3699;2;3;9;8.24.2021;30647
3700;1;5;10;7.31.2022;46102
3701;1;23;8;9.22.2022;43807
3702;1;9;10;3.2.2022;44472
3703;2;23;8;8.16.2022;10592
3704;2;1;2;10.10.2021;9897
3705;1;23;3;9.10.2023;33045
3706;3;20;9;12.13.2022;47165
3707;2;6;7;6.25.2023;25386
3708;1;19;8;10.20.2023;9691
3709;3;20;8;7.18.2022;30255
3710;2;12;9;9.3.2023;8232
3711;2;16;11;10.17.2021;24368
3712;2;2;6;7.11.2021;46405
3713;2;15;8;4.2.2021;21465
3714;3;14;6;9.26.2023;26298
3715;1;1;5;6.29.2021;14039
3716;3;13;3;8.27.2021;25138
3717;2;12;8;9.27.2021;9950
3718;3;17;8;4.28.2023;29179
3719;1;5;11;2.17.2022;28875
3720;2;15;6;2.3.2021;31263
3721;1;22;10;11.6.2023;12881
3722;3;12;1;3.22.2022;43828
3723;1;13;2;8.1.2021;10957
3724;2;1;10;1.18.2023;7353
3725;3;5;4;3.27.2023;29493
3726;2;13;2;1.29.2021;39656
